"Name","Hometown","Year","Sport"
"Tommasso  Zannella","",2018,"mens-swimming-and-diving"
"Jan Zubik","",2018,"mens-swimming-and-diving"
"Grant Bochenski","Naperville, Ill.",2019,"mens-swimming-and-diving"
"Sam Brown","Scotia, N.Y.",2019,"mens-swimming-and-diving"
"Collier Dyer","Littleton, Colo.",2019,"mens-swimming-and-diving"
"Will Gallagher","Darien, Ill.",2019,"mens-swimming-and-diving"
"Will Goodwin","Centennial, Colo.",2019,"mens-swimming-and-diving"
"Jibran Himsieh","Arlington, Texas",2019,"mens-swimming-and-diving"
"Thomas Joswiak","Phoenix, Ariz.",2019,"mens-swimming-and-diving"
"Leo  Kurucz","",2019,"mens-swimming-and-diving"
"Mikolaj Malec","Chorzelo, Podkarpackie, Poland",2019,"mens-swimming-and-diving"
"Matthew  Mortenson","Woodbury, Minn.",2019,"mens-swimming-and-diving"
"Alex Ochsenbein","Lexington, Ky,",2019,"mens-swimming-and-diving"
"Manuel  Osorio","",2019,"mens-swimming-and-diving"
"Logan  Ottke","Morrow, Ohio",2019,"mens-swimming-and-diving"
"Jaden  Pospishil","Omaha, Neb.",2019,"mens-swimming-and-diving"
"Frederik Rindshøj","Søborg, Denmark",2019,"mens-swimming-and-diving"
"Matthew Ross","Lawton, Okla.",2019,"mens-swimming-and-diving"
"Ty Spillane","Sugar Grove, Ill.",2019,"mens-swimming-and-diving"
"Matthew  Stephenson","Austin, Texas",2019,"mens-swimming-and-diving"
"Darden  Tate","Columbia, S.C.",2019,"mens-swimming-and-diving"
"John  Watson","Omaha, Neb.",2019,"mens-swimming-and-diving"
"Will Whittington","Stillwater, Minn.",2019,"mens-swimming-and-diving"
"Daniel Wilson","Norman, Okla.",2019,"mens-swimming-and-diving"
"Calvin Windle","St. Charles, Ill.",2019,"mens-swimming-and-diving"
"Tommasso  Zannella","",2019,"mens-swimming-and-diving"
"Jan Zubik","",2019,"mens-swimming-and-diving"
"Grant Bochenski","Naperville, Ill.",2020,"mens-swimming-and-diving"
"Sam Brown","Scotia, N.Y.",2020,"mens-swimming-and-diving"
"Collier Dyer","Littleton, Colo.",2020,"mens-swimming-and-diving"
"Will Gallagher","Darien, Ill.",2020,"mens-swimming-and-diving"
"Will Goodwin","Centennial, Colo.",2020,"mens-swimming-and-diving"
"Jibran Himsieh","Arlington, Texas",2020,"mens-swimming-and-diving"
"Thomas Joswiak","Phoenix, Ariz.",2020,"mens-swimming-and-diving"
"Leo  Kurucz","",2020,"mens-swimming-and-diving"
"Mikolaj Malec","Chorzelo, Podkarpackie, Poland",2020,"mens-swimming-and-diving"
"Matthew  Mortenson","Woodbury, Minn.",2020,"mens-swimming-and-diving"
"Alex Ochsenbein","Lexington, Ky,",2020,"mens-swimming-and-diving"
"Manuel  Osorio","",2020,"mens-swimming-and-diving"
"Logan  Ottke","Morrow, Ohio",2020,"mens-swimming-and-diving"
"Jaden  Pospishil","Omaha, Neb.",2020,"mens-swimming-and-diving"
"Frederik Rindshøj","Søborg, Denmark",2020,"mens-swimming-and-diving"
"Matthew Ross","Lawton, Okla.",2020,"mens-swimming-and-diving"
"Ty Spillane","Sugar Grove, Ill.",2020,"mens-swimming-and-diving"
"Matthew  Stephenson","Austin, Texas",2020,"mens-swimming-and-diving"
"Darden  Tate","Columbia, S.C.",2020,"mens-swimming-and-diving"
"John  Watson","Omaha, Neb.",2020,"mens-swimming-and-diving"
"Will Whittington","Stillwater, Minn.",2020,"mens-swimming-and-diving"
"Daniel Wilson","Norman, Okla.",2020,"mens-swimming-and-diving"
"Calvin Windle","St. Charles, Ill.",2020,"mens-swimming-and-diving"
"Tommasso  Zannella","",2020,"mens-swimming-and-diving"
"Jan Zubik","",2020,"mens-swimming-and-diving"
"Grant Bochenski","Naperville, Ill.",2021,"mens-swimming-and-diving"
"Sam Brown","Scotia, N.Y.",2021,"mens-swimming-and-diving"
"Collier Dyer","Littleton, Colo.",2021,"mens-swimming-and-diving"
"Will Gallagher","Darien, Ill.",2021,"mens-swimming-and-diving"
"Will Goodwin","Centennial, Colo.",2021,"mens-swimming-and-diving"
"Jibran Himsieh","Arlington, Texas",2021,"mens-swimming-and-diving"
"Thomas Joswiak","Phoenix, Ariz.",2021,"mens-swimming-and-diving"
"Leo  Kurucz","",2021,"mens-swimming-and-diving"
"Mikolaj Malec","Chorzelo, Podkarpackie, Poland",2021,"mens-swimming-and-diving"
"Matthew  Mortenson","Woodbury, Minn.",2021,"mens-swimming-and-diving"
"Alex Ochsenbein","Lexington, Ky,",2021,"mens-swimming-and-diving"
"Manuel  Osorio","",2021,"mens-swimming-and-diving"
"Logan  Ottke","Morrow, Ohio",2021,"mens-swimming-and-diving"
"Jaden  Pospishil","Omaha, Neb.",2021,"mens-swimming-and-diving"
"Frederik Rindshøj","Søborg, Denmark",2021,"mens-swimming-and-diving"
"Matthew Ross","Lawton, Okla.",2021,"mens-swimming-and-diving"
"Ty Spillane","Sugar Grove, Ill.",2021,"mens-swimming-and-diving"
"Matthew  Stephenson","Austin, Texas",2021,"mens-swimming-and-diving"
"Darden  Tate","Columbia, S.C.",2021,"mens-swimming-and-diving"
"John  Watson","Omaha, Neb.",2021,"mens-swimming-and-diving"
"Will Whittington","Stillwater, Minn.",2021,"mens-swimming-and-diving"
"Daniel Wilson","Norman, Okla.",2021,"mens-swimming-and-diving"
"Calvin Windle","St. Charles, Ill.",2021,"mens-swimming-and-diving"
"Tommasso  Zannella","",2021,"mens-swimming-and-diving"
"Jan Zubik","",2021,"mens-swimming-and-diving"
"Grant Bochenski","Naperville, Ill.",2022,"mens-swimming-and-diving"
"Sam Brown","Scotia, N.Y.",2022,"mens-swimming-and-diving"
"Collier Dyer","Littleton, Colo.",2022,"mens-swimming-and-diving"
"Will Gallagher","Darien, Ill.",2022,"mens-swimming-and-diving"
"Will Goodwin","Centennial, Colo.",2022,"mens-swimming-and-diving"
"Jibran Himsieh","Arlington, Texas",2022,"mens-swimming-and-diving"
"Thomas Joswiak","Phoenix, Ariz.",2022,"mens-swimming-and-diving"
"Leo  Kurucz","",2022,"mens-swimming-and-diving"
"Mikolaj Malec","Chorzelo, Podkarpackie, Poland",2022,"mens-swimming-and-diving"
"Matthew  Mortenson","Woodbury, Minn.",2022,"mens-swimming-and-diving"
"Alex Ochsenbein","Lexington, Ky,",2022,"mens-swimming-and-diving"
"Manuel  Osorio","",2022,"mens-swimming-and-diving"
"Logan  Ottke","Morrow, Ohio",2022,"mens-swimming-and-diving"
"Jaden  Pospishil","Omaha, Neb.",2022,"mens-swimming-and-diving"
"Frederik Rindshøj","Søborg, Denmark",2022,"mens-swimming-and-diving"
"Matthew Ross","Lawton, Okla.",2022,"mens-swimming-and-diving"
"Ty Spillane","Sugar Grove, Ill.",2022,"mens-swimming-and-diving"
"Matthew  Stephenson","Austin, Texas",2022,"mens-swimming-and-diving"
"Darden  Tate","Columbia, S.C.",2022,"mens-swimming-and-diving"
"John  Watson","Omaha, Neb.",2022,"mens-swimming-and-diving"
"Will Whittington","Stillwater, Minn.",2022,"mens-swimming-and-diving"
"Daniel Wilson","Norman, Okla.",2022,"mens-swimming-and-diving"
"Calvin Windle","St. Charles, Ill.",2022,"mens-swimming-and-diving"
"Tommasso  Zannella","",2022,"mens-swimming-and-diving"
"Jan Zubik","",2022,"mens-swimming-and-diving"
"Grant Bochenski","Naperville, Ill.",2023,"mens-swimming-and-diving"
"Sam Brown","Scotia, N.Y.",2023,"mens-swimming-and-diving"
"Collier Dyer","Littleton, Colo.",2023,"mens-swimming-and-diving"
"Will Gallagher","Darien, Ill.",2023,"mens-swimming-and-diving"
"Will Goodwin","Centennial, Colo.",2023,"mens-swimming-and-diving"
"Jibran Himsieh","Arlington, Texas",2023,"mens-swimming-and-diving"
"Thomas Joswiak","Phoenix, Ariz.",2023,"mens-swimming-and-diving"
"Leo  Kurucz","",2023,"mens-swimming-and-diving"
"Mikolaj Malec","Chorzelo, Podkarpackie, Poland",2023,"mens-swimming-and-diving"
"Matthew  Mortenson","Woodbury, Minn.",2023,"mens-swimming-and-diving"
"Alex Ochsenbein","Lexington, Ky,",2023,"mens-swimming-and-diving"
"Manuel  Osorio","",2023,"mens-swimming-and-diving"
"Logan  Ottke","Morrow, Ohio",2023,"mens-swimming-and-diving"
"Jaden  Pospishil","Omaha, Neb.",2023,"mens-swimming-and-diving"
"Frederik Rindshøj","Søborg, Denmark",2023,"mens-swimming-and-diving"
"Matthew Ross","Lawton, Okla.",2023,"mens-swimming-and-diving"
"Ty Spillane","Sugar Grove, Ill.",2023,"mens-swimming-and-diving"
"Matthew  Stephenson","Austin, Texas",2023,"mens-swimming-and-diving"
"Darden  Tate","Columbia, S.C.",2023,"mens-swimming-and-diving"
"John  Watson","Omaha, Neb.",2023,"mens-swimming-and-diving"
"Will Whittington","Stillwater, Minn.",2023,"mens-swimming-and-diving"
"Daniel Wilson","Norman, Okla.",2023,"mens-swimming-and-diving"
"Calvin Windle","St. Charles, Ill.",2023,"mens-swimming-and-diving"
"Tommasso  Zannella","",2023,"mens-swimming-and-diving"
"Jan Zubik","",2023,"mens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2013,"womens-swimming-and-diving"
"Karolina Bank","Lafayette, Colo.",2013,"womens-swimming-and-diving"
"Fernanda de Goeij","Curitiba, Brazil",2013,"womens-swimming-and-diving"
"Holley Dennis","Highlands Ranch, Co.",2013,"womens-swimming-and-diving"
"Peyton Drexler","Hartland, Wis.",2013,"womens-swimming-and-diving"
"Colleen Duffy","Carmel, Ind.",2013,"womens-swimming-and-diving"
"Ashley Gill","Lafayette, La.",2013,"womens-swimming-and-diving"
"Grace Hanson","Hutchinson, Minn.",2013,"womens-swimming-and-diving"
"Olivia Liddle","",2013,"womens-swimming-and-diving"
"Mara Manion","Columbia, Mo.",2013,"womens-swimming-and-diving"
"Piper  McNeil","Shawnee, Okla.",2013,"womens-swimming-and-diving"
"Brecken Merkel","Crystal, Minn.",2013,"womens-swimming-and-diving"
"Chloe Mudadu","Las Vegas, Nev.",2013,"womens-swimming-and-diving"
"Macy  Rink","",2013,"womens-swimming-and-diving"
"Emily Roden","Northville, Mich.",2013,"womens-swimming-and-diving"
"Catie Rodocker","Centennial, Colo.",2013,"womens-swimming-and-diving"
"Francesca  Smith","Oconomowoc, Wis.",2013,"womens-swimming-and-diving"
"Jane Smith","Palatine, Ill.",2013,"womens-swimming-and-diving"
"Sierra Smith","Plymouth, Minn.",2013,"womens-swimming-and-diving"
"Paige Striley","West Chester, Ohio",2013,"womens-swimming-and-diving"
"Kylee  Sullivan","Saint Louis, Mo.",2013,"womens-swimming-and-diving"
"Abbey Taute","Chicago, Ill.",2013,"womens-swimming-and-diving"
"Taylor Williams","St. Louis Park, Minn.",2013,"womens-swimming-and-diving"
"Kayla Wilson","Flower Mound, Texas",2013,"womens-swimming-and-diving"
"Zoe Winter","Andale, Kan.",2013,"womens-swimming-and-diving"
"Kamryn Wong","Flower Mound, Texas",2013,"womens-swimming-and-diving"
"Zara  Zallen","",2013,"womens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2014,"womens-swimming-and-diving"
"Karolina Bank","Lafayette, Colo.",2014,"womens-swimming-and-diving"
"Fernanda de Goeij","Curitiba, Brazil",2014,"womens-swimming-and-diving"
"Holley Dennis","Highlands Ranch, Co.",2014,"womens-swimming-and-diving"
"Peyton Drexler","Hartland, Wis.",2014,"womens-swimming-and-diving"
"Colleen Duffy","Carmel, Ind.",2014,"womens-swimming-and-diving"
"Ashley Gill","Lafayette, La.",2014,"womens-swimming-and-diving"
"Grace Hanson","Hutchinson, Minn.",2014,"womens-swimming-and-diving"
"Olivia Liddle","",2014,"womens-swimming-and-diving"
"Mara Manion","Columbia, Mo.",2014,"womens-swimming-and-diving"
"Piper  McNeil","Shawnee, Okla.",2014,"womens-swimming-and-diving"
"Brecken Merkel","Crystal, Minn.",2014,"womens-swimming-and-diving"
"Chloe Mudadu","Las Vegas, Nev.",2014,"womens-swimming-and-diving"
"Macy  Rink","",2014,"womens-swimming-and-diving"
"Emily Roden","Northville, Mich.",2014,"womens-swimming-and-diving"
"Catie Rodocker","Centennial, Colo.",2014,"womens-swimming-and-diving"
"Francesca  Smith","Oconomowoc, Wis.",2014,"womens-swimming-and-diving"
"Jane Smith","Palatine, Ill.",2014,"womens-swimming-and-diving"
"Sierra Smith","Plymouth, Minn.",2014,"womens-swimming-and-diving"
"Paige Striley","West Chester, Ohio",2014,"womens-swimming-and-diving"
"Kylee  Sullivan","Saint Louis, Mo.",2014,"womens-swimming-and-diving"
"Abbey Taute","Chicago, Ill.",2014,"womens-swimming-and-diving"
"Taylor Williams","St. Louis Park, Minn.",2014,"womens-swimming-and-diving"
"Kayla Wilson","Flower Mound, Texas",2014,"womens-swimming-and-diving"
"Zoe Winter","Andale, Kan.",2014,"womens-swimming-and-diving"
"Kamryn Wong","Flower Mound, Texas",2014,"womens-swimming-and-diving"
"Zara  Zallen","",2014,"womens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2015,"womens-swimming-and-diving"
"Karolina Bank","Lafayette, Colo.",2015,"womens-swimming-and-diving"
"Fernanda de Goeij","Curitiba, Brazil",2015,"womens-swimming-and-diving"
"Holley Dennis","Highlands Ranch, Co.",2015,"womens-swimming-and-diving"
"Peyton Drexler","Hartland, Wis.",2015,"womens-swimming-and-diving"
"Colleen Duffy","Carmel, Ind.",2015,"womens-swimming-and-diving"
"Ashley Gill","Lafayette, La.",2015,"womens-swimming-and-diving"
"Grace Hanson","Hutchinson, Minn.",2015,"womens-swimming-and-diving"
"Olivia Liddle","",2015,"womens-swimming-and-diving"
"Mara Manion","Columbia, Mo.",2015,"womens-swimming-and-diving"
"Piper  McNeil","Shawnee, Okla.",2015,"womens-swimming-and-diving"
"Brecken Merkel","Crystal, Minn.",2015,"womens-swimming-and-diving"
"Chloe Mudadu","Las Vegas, Nev.",2015,"womens-swimming-and-diving"
"Macy  Rink","",2015,"womens-swimming-and-diving"
"Emily Roden","Northville, Mich.",2015,"womens-swimming-and-diving"
"Catie Rodocker","Centennial, Colo.",2015,"womens-swimming-and-diving"
"Francesca  Smith","Oconomowoc, Wis.",2015,"womens-swimming-and-diving"
"Jane Smith","Palatine, Ill.",2015,"womens-swimming-and-diving"
"Sierra Smith","Plymouth, Minn.",2015,"womens-swimming-and-diving"
"Paige Striley","West Chester, Ohio",2015,"womens-swimming-and-diving"
"Kylee  Sullivan","Saint Louis, Mo.",2015,"womens-swimming-and-diving"
"Abbey Taute","Chicago, Ill.",2015,"womens-swimming-and-diving"
"Taylor Williams","St. Louis Park, Minn.",2015,"womens-swimming-and-diving"
"Kayla Wilson","Flower Mound, Texas",2015,"womens-swimming-and-diving"
"Zoe Winter","Andale, Kan.",2015,"womens-swimming-and-diving"
"Kamryn Wong","Flower Mound, Texas",2015,"womens-swimming-and-diving"
"Zara  Zallen","",2015,"womens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2016,"womens-swimming-and-diving"
"Karolina Bank","Lafayette, Colo.",2016,"womens-swimming-and-diving"
"Fernanda de Goeij","Curitiba, Brazil",2016,"womens-swimming-and-diving"
"Holley Dennis","Highlands Ranch, Co.",2016,"womens-swimming-and-diving"
"Peyton Drexler","Hartland, Wis.",2016,"womens-swimming-and-diving"
"Colleen Duffy","Carmel, Ind.",2016,"womens-swimming-and-diving"
"Ashley Gill","Lafayette, La.",2016,"womens-swimming-and-diving"
"Grace Hanson","Hutchinson, Minn.",2016,"womens-swimming-and-diving"
"Olivia Liddle","",2016,"womens-swimming-and-diving"
"Mara Manion","Columbia, Mo.",2016,"womens-swimming-and-diving"
"Piper  McNeil","Shawnee, Okla.",2016,"womens-swimming-and-diving"
"Brecken Merkel","Crystal, Minn.",2016,"womens-swimming-and-diving"
"Chloe Mudadu","Las Vegas, Nev.",2016,"womens-swimming-and-diving"
"Macy  Rink","",2016,"womens-swimming-and-diving"
"Emily Roden","Northville, Mich.",2016,"womens-swimming-and-diving"
"Catie Rodocker","Centennial, Colo.",2016,"womens-swimming-and-diving"
"Francesca  Smith","Oconomowoc, Wis.",2016,"womens-swimming-and-diving"
"Jane Smith","Palatine, Ill.",2016,"womens-swimming-and-diving"
"Sierra Smith","Plymouth, Minn.",2016,"womens-swimming-and-diving"
"Paige Striley","West Chester, Ohio",2016,"womens-swimming-and-diving"
"Kylee  Sullivan","Saint Louis, Mo.",2016,"womens-swimming-and-diving"
"Abbey Taute","Chicago, Ill.",2016,"womens-swimming-and-diving"
"Taylor Williams","St. Louis Park, Minn.",2016,"womens-swimming-and-diving"
"Kayla Wilson","Flower Mound, Texas",2016,"womens-swimming-and-diving"
"Zoe Winter","Andale, Kan.",2016,"womens-swimming-and-diving"
"Kamryn Wong","Flower Mound, Texas",2016,"womens-swimming-and-diving"
"Zara  Zallen","",2016,"womens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2017,"womens-swimming-and-diving"
"Karolina Bank","Lafayette, Colo.",2017,"womens-swimming-and-diving"
"Fernanda de Goeij","Curitiba, Brazil",2017,"womens-swimming-and-diving"
"Holley Dennis","Highlands Ranch, Co.",2017,"womens-swimming-and-diving"
"Peyton Drexler","Hartland, Wis.",2017,"womens-swimming-and-diving"
"Colleen Duffy","Carmel, Ind.",2017,"womens-swimming-and-diving"
"Ashley Gill","Lafayette, La.",2017,"womens-swimming-and-diving"
"Grace Hanson","Hutchinson, Minn.",2017,"womens-swimming-and-diving"
"Olivia Liddle","",2017,"womens-swimming-and-diving"
"Mara Manion","Columbia, Mo.",2017,"womens-swimming-and-diving"
"Piper  McNeil","Shawnee, Okla.",2017,"womens-swimming-and-diving"
"Brecken Merkel","Crystal, Minn.",2017,"womens-swimming-and-diving"
"Chloe Mudadu","Las Vegas, Nev.",2017,"womens-swimming-and-diving"
"Macy  Rink","",2017,"womens-swimming-and-diving"
"Emily Roden","Northville, Mich.",2017,"womens-swimming-and-diving"
"Catie Rodocker","Centennial, Colo.",2017,"womens-swimming-and-diving"
"Francesca  Smith","Oconomowoc, Wis.",2017,"womens-swimming-and-diving"
"Jane Smith","Palatine, Ill.",2017,"womens-swimming-and-diving"
"Sierra Smith","Plymouth, Minn.",2017,"womens-swimming-and-diving"
"Paige Striley","West Chester, Ohio",2017,"womens-swimming-and-diving"
"Kylee  Sullivan","Saint Louis, Mo.",2017,"womens-swimming-and-diving"
"Abbey Taute","Chicago, Ill.",2017,"womens-swimming-and-diving"
"Taylor Williams","St. Louis Park, Minn.",2017,"womens-swimming-and-diving"
"Kayla Wilson","Flower Mound, Texas",2017,"womens-swimming-and-diving"
"Zoe Winter","Andale, Kan.",2017,"womens-swimming-and-diving"
"Kamryn Wong","Flower Mound, Texas",2017,"womens-swimming-and-diving"
"Zara  Zallen","",2017,"womens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2018,"womens-swimming-and-diving"
"Karolina Bank","Lafayette, Colo.",2018,"womens-swimming-and-diving"
"Fernanda de Goeij","Curitiba, Brazil",2018,"womens-swimming-and-diving"
"Holley Dennis","Highlands Ranch, Co.",2018,"womens-swimming-and-diving"
"Peyton Drexler","Hartland, Wis.",2018,"womens-swimming-and-diving"
"Colleen Duffy","Carmel, Ind.",2018,"womens-swimming-and-diving"
"Ashley Gill","Lafayette, La.",2018,"womens-swimming-and-diving"
"Grace Hanson","Hutchinson, Minn.",2018,"womens-swimming-and-diving"
"Olivia Liddle","",2018,"womens-swimming-and-diving"
"Mara Manion","Columbia, Mo.",2018,"womens-swimming-and-diving"
"Piper  McNeil","Shawnee, Okla.",2018,"womens-swimming-and-diving"
"Brecken Merkel","Crystal, Minn.",2018,"womens-swimming-and-diving"
"Chloe Mudadu","Las Vegas, Nev.",2018,"womens-swimming-and-diving"
"Macy  Rink","",2018,"womens-swimming-and-diving"
"Emily Roden","Northville, Mich.",2018,"womens-swimming-and-diving"
"Catie Rodocker","Centennial, Colo.",2018,"womens-swimming-and-diving"
"Francesca  Smith","Oconomowoc, Wis.",2018,"womens-swimming-and-diving"
"Jane Smith","Palatine, Ill.",2018,"womens-swimming-and-diving"
"Sierra Smith","Plymouth, Minn.",2018,"womens-swimming-and-diving"
"Paige Striley","West Chester, Ohio",2018,"womens-swimming-and-diving"
"Kylee  Sullivan","Saint Louis, Mo.",2018,"womens-swimming-and-diving"
"Abbey Taute","Chicago, Ill.",2018,"womens-swimming-and-diving"
"Taylor Williams","St. Louis Park, Minn.",2018,"womens-swimming-and-diving"
"Kayla Wilson","Flower Mound, Texas",2018,"womens-swimming-and-diving"
"Zoe Winter","Andale, Kan.",2018,"womens-swimming-and-diving"
"Kamryn Wong","Flower Mound, Texas",2018,"womens-swimming-and-diving"
"Zara  Zallen","",2018,"womens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2019,"womens-swimming-and-diving"
"Karolina Bank","Lafayette, Colo.",2019,"womens-swimming-and-diving"
"Fernanda de Goeij","Curitiba, Brazil",2019,"womens-swimming-and-diving"
"Holley Dennis","Highlands Ranch, Co.",2019,"womens-swimming-and-diving"
"Peyton Drexler","Hartland, Wis.",2019,"womens-swimming-and-diving"
"Colleen Duffy","Carmel, Ind.",2019,"womens-swimming-and-diving"
"Ashley Gill","Lafayette, La.",2019,"womens-swimming-and-diving"
"Grace Hanson","Hutchinson, Minn.",2019,"womens-swimming-and-diving"
"Olivia Liddle","",2019,"womens-swimming-and-diving"
"Mara Manion","Columbia, Mo.",2019,"womens-swimming-and-diving"
"Piper  McNeil","Shawnee, Okla.",2019,"womens-swimming-and-diving"
"Brecken Merkel","Crystal, Minn.",2019,"womens-swimming-and-diving"
"Chloe Mudadu","Las Vegas, Nev.",2019,"womens-swimming-and-diving"
"Macy  Rink","",2019,"womens-swimming-and-diving"
"Emily Roden","Northville, Mich.",2019,"womens-swimming-and-diving"
"Catie Rodocker","Centennial, Colo.",2019,"womens-swimming-and-diving"
"Francesca  Smith","Oconomowoc, Wis.",2019,"womens-swimming-and-diving"
"Jane Smith","Palatine, Ill.",2019,"womens-swimming-and-diving"
"Sierra Smith","Plymouth, Minn.",2019,"womens-swimming-and-diving"
"Paige Striley","West Chester, Ohio",2019,"womens-swimming-and-diving"
"Kylee  Sullivan","Saint Louis, Mo.",2019,"womens-swimming-and-diving"
"Abbey Taute","Chicago, Ill.",2019,"womens-swimming-and-diving"
"Taylor Williams","St. Louis Park, Minn.",2019,"womens-swimming-and-diving"
"Kayla Wilson","Flower Mound, Texas",2019,"womens-swimming-and-diving"
"Zoe Winter","Andale, Kan.",2019,"womens-swimming-and-diving"
"Kamryn Wong","Flower Mound, Texas",2019,"womens-swimming-and-diving"
"Zara  Zallen","",2019,"womens-swimming-and-diving"
"Sydney Bales","Denver, Colo.",2020,"womens-swimming-and-diving"
